case_id	source_row	status	boundary_type	axis_set	natoms	u_atoms	o_atoms	elapsed_s	peak_rss_mib	returncode	signal	data_file	metadata_file	data_sha256	audit_status	audit_reasons	audit_bins_y	audit_bins_z	central_gap_min_angstrom	central_gap_median_angstrom	central_gap_p95_angstrom	central_gap_max_angstrom	central_gap_range_angstrom	central_empty_left_fraction	central_empty_right_fraction	periodic_gap_min_angstrom	periodic_gap_median_angstrom	periodic_gap_p95_angstrom	periodic_gap_max_angstrom	periodic_gap_range_angstrom	periodic_empty_left_fraction	periodic_empty_right_fraction	left_internal_min_angstrom	right_internal_min_angstrom	central_cross_min_angstrom	periodic_cross_min_angstrom	periodic_duplicate_count	p_det_abs	q_det_abs	max_miller_row_norm	box_x_angstrom	box_y_angstrom	box_z_angstrom	warning_count	warnings	error_type	message	stdout_tail	stderr_tail
zhang_052_MX_100	52	generated	MX	100	9240	3080	6160	0.923785	151.652	0		/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_052_MX_100/structure.data	/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_052_MX_100/metadata.json	c22c780189e96a230c0e172d0a58242e80c854108eafcb11c2b4610cdcde175e	suspicious	"[""central_interface_large_gap_range"",""central_interface_heavy_gap_tail"",""periodic_interface_large_gap_range"",""periodic_interface_heavy_gap_tail""]"	10	6	0.7288214066951682	3.6441070334758976	6.55939266025662	6.559392660256627	5.830571253561459	0.0	0.0	0.7288214066951754	5.101749846866252	8.017035473646981	8.745856880342167	8.017035473646992	0.0	0.0	2.361651276120146	2.361651276120141	1.6133149568512517	1.6133149568512521	0	70	70	8.366600265340756	122.44199632479044	45.63143784716848	24.391029498567708	4	"[""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 2 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 2 to satisfy the minimum in-plane dimension cutoff of 22 A.""]"				
zhang_053_MX_100	53	generated	MX	100	24624	8208	16416	1.113426	161.832	0		/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_053_MX_100/structure.data	/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_053_MX_100/metadata.json	50b2caa2df5246a9fa6618c3c0e4f1a0e9019e0adc63a15d94ae29520b91f1c3	suspicious	"[""central_interface_large_gap_range"",""central_interface_heavy_gap_tail"",""periodic_interface_large_gap_range"",""periodic_interface_heavy_gap_tail""]"	11	7	1.1498041572372273	3.736863511020971	6.611373904114035	7.761178061351259	6.611373904114032	0.0	0.0	1.149804157237217	5.174118707567514	8.910982218588464	9.77333533651639	8.623531179279173	0.0	0.0	2.361651276120136	2.3616512761201323	2.3616512761201496	2.361651276120172	0	270	270	9.486832980505138	206.9647483027001	51.74118707567502	32.724	4	"[""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 2 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 2 to satisfy the minimum in-plane dimension cutoff of 22 A.""]"				
zhang_054_MX_100	54	generated	MX	100	7968	2656	5312	0.853865	145.0	0		/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_054_MX_100/structure.data	/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_054_MX_100/metadata.json	3fe88bf9a6ad0d875b4b6539c22a36af0efa59ffe0f578e0a82bbf47f94cc699	suspicious	"[""central_interface_large_gap_range"",""central_interface_heavy_gap_tail"",""periodic_interface_large_gap_range""]"	7	6	1.219551474928366	3.658654424785155	7.520567428725044	8.33360174534397	7.1140502704156034	0.0	0.0	1.4228100540831001	6.402645243374035	8.30311295847074	8.333601745343962	6.9107916912608625	0.0	0.0	2.361651276120138	2.3616512761201345	1.613314956851255	2.361651276120153	0	45	45	6.708203932499369	146.34617699140622	32.724	24.391029498567708	6	"[""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in y multiplied by 2 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Commensurate repeat pair in z multiplied by 2 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in y multiplied by 2 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Commensurate repeat pair in z multiplied by 2 to satisfy the minimum in-plane dimension cutoff of 22 A.""]"				
zhang_055_MX_100	55	generated	MX	100	12384	4128	8256	0.952309	145.0	0		/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_055_MX_100/structure.data	/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_055_MX_100/metadata.json	808e4e22311e11db61754f51b09963ec8bcffa321817341330774288a9be8292	suspicious	"[""central_interface_large_gap_range"",""central_interface_heavy_gap_tail"",""periodic_interface_large_gap_range"",""periodic_interface_heavy_gap_tail""]"	9	8	1.152367826322319	4.8399448705537935	7.605627653727395	8.527521914785261	7.375154088462942	0.0	0.0	1.1523678263223331	5.300892001082736	7.709340758096406	7.836101218991859	6.6837333926695255	0.0	0.0	2.361651276120143	2.3616512761201434	2.361651276120157	2.3616512761201567	0	70	70	5.916079783099616	129.06519654810123	40.81399877493015	34.494124717116684	6	"[""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in y multiplied by 2 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Commensurate repeat pair in z multiplied by 2 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in y multiplied by 2 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Commensurate repeat pair in z multiplied by 2 to satisfy the minimum in-plane dimension cutoff of 22 A.""]"				
zhang_056_ST_110	56	generated	ST	110	9756	3252	6504	0.915502	155.0	0		/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_056_ST_110/structure.data	/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_056_ST_110/metadata.json	a716edfa6f42c4a4e67f5e4f019aedb3ce5f53d2a2095273867bcc887b4d583d	suspicious	"[""central_interface_large_gap_range"",""central_interface_heavy_gap_tail"",""periodic_interface_large_gap_range"",""periodic_interface_heavy_gap_tail""]"	10	5	2.031193132396794	4.965138768081054	8.350460655409037	9.478901284518365	7.447708152121571	0.0	0.0	2.031193132396811	4.965138768081067	8.350460655409044	8.350460655409046	6.319267523012235	0.0	0.0	2.361651276120145	2.3616512761201425	2.903405593035742	2.9034055930357625	0	146	146	12.083045973594572	131.8018654799696	46.59899642696181	23.13936230754858	4	"[""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A.""]"				
zhang_057_ST_110	57	generated	ST	110	14076	4692	9384	0.980706	155.473	0		/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_057_ST_110/structure.data	/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_057_ST_110/metadata.json	71f814d8218fffe28ea739669950db53d1be912e4a5d29cf5d88cbf3c9120b5e	suspicious	"[""central_interface_large_gap_range"",""central_interface_heavy_gap_tail"",""periodic_interface_large_gap_range"",""periodic_interface_heavy_gap_tail""]"	9	5	2.160105879757893	4.590224994485553	7.830383814122428	8.910436754001381	6.750330874243488	0.0	0.0	2.1601058797579107	5.130251464425033	7.830383814122397	7.830383814122397	5.670277934364487	0.0	0.0	2.3616512761201434	2.361651276120131	3.012796011817504	3.0127960118175166	0	102	102	10.099504938362077	220.33079973530707	38.9493506492727	23.13936230754858	4	"[""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A.""]"				
zhang_058_ST_110	58	generated	ST	110	8964	2988	5976	0.860014	155.0	0		/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_058_ST_110/structure.data	/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_058_ST_110/metadata.json	9c6ef828f827f28825e9eb1b4fc8138fa79dd6b034b2a47d77fb7654d6588193	suspicious	"[""central_interface_large_gap_range"",""central_interface_heavy_gap_tail"",""periodic_interface_large_gap_range""]"	7	5	2.3496934713044766	5.035057438509611	8.056091901615375	8.056091901615375	5.706398430310898	0.0	0.0	2.349693471304488	5.706398430310895	8.056091901615371	8.056091901615371	5.706398430310883	0.0	0.0	2.3616512761201434	2.361651276120134	3.175591916907342	3.1755919169073428	0	66	66	8.12403840463596	177.2340218355381	31.330844674218408	23.13936230754858	4	"[""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A.""]"				
zhang_059_ST_110	59	generated	ST	110	13752	4584	9168	0.993299	135.0	0		/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_059_ST_110/structure.data	/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_059_ST_110/metadata.json	95787a51d4e91b4f6d9c801b16118cf9792d4c0bf7712a1cc451fc649b397ee9	suspicious	"[""central_interface_large_gap_range"",""periodic_interface_large_gap_range""]"	12	5	2.4820664629438483	5.918773873173791	7.446199388831545	7.446199388831545	4.9641329258876965	0.0	0.0	2.482066462943841	5.536917494259363	7.828055767745988	7.828055767745988	5.3459893048021465	0.0	0.0	2.36165127612014	2.361651276120139	3.2903968359812206	3.2903968359812183	0	102	102	10.099504938362077	155.7974025970908	55.08269993382677	23.13936230754858	4	"[""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A.""]"				
zhang_060_ST_110	60	generated	ST	110	5076	1692	3384	0.827475	150.0	0		/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_060_ST_110/structure.data	/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_060_ST_110/metadata.json	83b0b5e6695e0b48b81ee5292053b389464b0c3d24d0fdb54cf349bdb10d630f	suspicious	"[""central_interface_large_gap_range"",""central_interface_heavy_gap_tail"",""periodic_interface_large_gap_range""]"	6	5	2.6542668925415285	5.529722692794856	7.9628006776246	7.9628006776246	5.308533785083071	0.0	0.0	2.654266892541552	6.193289415930245	7.962800677624614	7.962800677624617	5.308533785083066	0.0	0.0	2.3616512761201474	2.361651276120144	3.4408918844576135	3.440891884457641	0	38	38	6.164414002968976	134.48285588877118	23.773434838070834	23.13936230754858	4	"[""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A.""]"				
zhang_061_ST_110	61	generated	ST	110	10872	3624	7248	0.909247	155.0	0		/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_061_ST_110/structure.data	/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_061_ST_110/metadata.json	025ed91b3e15cba805e5fcd49676c173600a396f37687aee6f6c435992ef3252	suspicious	"[""central_interface_large_gap_range"",""central_interface_heavy_gap_tail"",""periodic_interface_large_gap_range""]"	9	5	2.886462670813529	5.510519644280379	9.184199407133988	9.709010801827333	6.822548131013804	0.0	0.0	2.886462670813511	6.2977367363204335	8.134576617747241	9.184199407133995	6.297736736320484	0.0	0.0	2.361651276120146	2.3616512761201416	3.645456452901331	3.6454564529013123	0	54	54	7.3484692283495345	170.03889188065182	40.07855117141836	23.13936230754858	4	"[""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A.""]"				
zhang_062_ST_110	62	generated	ST	110	24336	8112	16224	1.060621	156.891	0		/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_062_ST_110/structure.data	/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_062_ST_110/metadata.json	d90861209a8a4f5e1023fc1c41c81d584f0dc0635f2589c04cee72fdfa8ba931	suspicious	"[""central_interface_large_gap_range"",""central_interface_heavy_gap_tail"",""periodic_interface_large_gap_range"",""periodic_interface_heavy_gap_tail""]"	16	5	1.4453071093886507	5.058574882860341	7.689033821947738	8.238250523515418	6.792943414126768	0.0	0.0	2.4570220859607392	5.347636304738076	8.238250523515411	8.238250523515429	5.78122843755469	0.0	0.0	2.3616512761201323	2.36165127612013	2.601552796899597	2.930090604784636	0	178	178	13.341664064126334	205.81173237694685	72.76543580574503	23.13936230754858	4	"[""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A.""]"				
zhang_063_ST_110	63	generated	ST	110	7128	2376	4752	0.823314	155.469	0		/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_063_ST_110/structure.data	/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_063_ST_110/metadata.json	591b5a9220f551ec9d433768349163356581b848b1399ba492f55ace9911288a	suspicious	"[""central_interface_large_gap_range""]"	7	5	2.571040256394255	5.78484057688712	7.648844762772974	8.998640897379971	6.427600640985716	0.0	0.0	3.2138003204928216	5.784840576887147	6.62042866021527	7.070360705084272	3.8565603845914502	0.0	0.0	2.3616512761201447	2.3616512761201354	3.856560384591404	3.9360854602002453	0	18	18	4.242640687119285	138.83617384529146	32.724	23.13936230754858	6	"[""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in y multiplied by 2 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in y multiplied by 2 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A.""]"				
zhang_064_ST_110	64	generated	ST	110	15264	5088	10176	0.900187	155.0	0		/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_064_ST_110/structure.data	/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_064_ST_110/metadata.json	bae906c9e114f6cfb230e8873f5469724329827b2e49a90ae178790b4f16ce46	suspicious	"[""central_interface_large_gap_range"",""central_interface_heavy_gap_tail"",""periodic_interface_large_gap_range""]"	13	5	1.9865998557440037	5.598599593460378	8.921639352159449	9.932999278720033	7.946399422976029	0.0	0.0	1.9865998557439983	6.3209995410036495	8.271479399370511	9.932999278720036	7.946399422976038	0.0	0.0	2.3616512761201327	2.3616512761201296	2.5283998164014605	3.364204999151468	0	114	114	10.677078252031311	164.70718803986668	58.23278478657877	23.13936230754858	4	"[""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A.""]"				
zhang_065_ST_110	65	generated	ST	110	16236	5412	10824	0.958727	155.0	0		/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_065_ST_110/structure.data	/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_065_ST_110/metadata.json	81997edf6caefa3b3d739796c4f784ca4a644b151af91499865d05b47a521829	suspicious	"[""central_interface_large_gap_range""]"	9	5	2.0083255864069827	4.769773267716587	6.527058155822701	8.2843430439288	6.276017457521817	0.0	0.0	2.2593662847078466	5.522895362619187	6.527058155822708	6.778098854123556	4.518732569415709	0.0	0.0	2.3616512761201327	2.361651276120131	2.0083255864069827	3.0177138620800035	0	118	118	10.862780491200215	236.9824191960239	41.89296890887538	23.13936230754858	4	"[""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A.""]"				
zhang_066_ST_110	66	generated	ST	110	5832	1944	3888	0.805282	156.66	0		/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_066_ST_110/structure.data	/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_066_ST_110/metadata.json	4acf5f69c59d80cbcd1b865d27d89ece23d91f0d28300ca71d2bfd5eb18fdfc0	ok	[]	6	5	3.699996464986029	5.344439338313151	6.988882211640274	6.988882211640274	3.2888857466542447	0.0	0.0	3.6999964649860093	6.166660774976723	6.988882211640283	6.988882211640284	3.288885746654275	0.0	0.0	2.3616512761201482	2.3616512761201407	4.111107183317813	4.3701668810448995	0	22	22	4.69041575982343	144.7109728527868	25.581527554076985	23.13936230754858	4	"[""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A.""]"				
zhang_067_ST_110	67	generated	ST	110	11124	3708	7416	0.906085	150.0	0		/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_067_ST_110/structure.data	/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_067_ST_110/metadata.json	4ce3956359f782ce690b13b4f76d7be09ab10be2610e7b273ea45d2c07c4c406	suspicious	"[""central_interface_large_gap_range"",""central_interface_heavy_gap_tail"",""periodic_interface_large_gap_range"",""periodic_interface_heavy_gap_tail""]"	8	5	1.5057338580305384	5.119495117303828	9.636696691395414	9.636696691395414	8.130962833364876	0.0	0.0	1.5057338580305464	6.022935432122142	8.49233895929221	9.636696691395418	8.130962833364872	0.0	0.0	2.3616512761201447	2.361651276120133	1.8068806296366375	3.1512675063125912	0	82	82	9.055385138137417	197.55228217360587	34.92263959095875	23.13936230754858	4	"[""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A.""]"				
zhang_068_ST_110	68	generated	ST	110	8640	2880	5760	0.929077	155.0	0		/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_068_ST_110/structure.data	/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_068_ST_110/metadata.json	6660619329cd57c80ece5c0f956160d2a7be575894bb01ac14154c88c6c21980	suspicious	"[""central_interface_large_gap_range"",""central_interface_heavy_gap_tail"",""periodic_interface_large_gap_range"",""periodic_interface_heavy_gap_tail""]"	10	5	2.1361939550603424	5.221807445703064	8.78213070413699	8.78213070413699	6.645936749076647	0.0	0.0	2.1361939550603495	5.6965172134942605	8.782130704136977	8.782130704136978	6.645936749076629	0.0	0.0	2.3616512761201442	2.361651276120142	2.3735488389559407	3.6999964649860284	0	66	66	8.12403840463596	125.32337869687363	44.308505458884525	23.13936230754858	4	"[""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A.""]"				
zhang_069_ST_110	69	generated	ST	110	18072	6024	12048	0.99962	156.625	0		/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_069_ST_110/structure.data	/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_069_ST_110/metadata.json	b0aa5943a2a282189bf15e843e4dfba90a00d8cadcd10516c43388fde5dee955	suspicious	"[""central_interface_large_gap_range"",""central_interface_heavy_gap_tail"",""periodic_interface_large_gap_range"",""periodic_interface_heavy_gap_tail""]"	14	5	1.4992023364184064	5.330497196154326	8.487151004501944	9.161792055890231	7.662589719471825	0.0	0.0	1.4992023364184253	5.497075233534147	8.562111121322864	9.16179205589023	7.6625897194718045	0.0	0.0	2.361651276120134	2.361651276120121	1.6657803737982277	3.2343604370210866	0	134	134	11.575836902790225	178.57165607116937	63.13461446781789	23.13936230754858	4	"[""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A.""]"				
zhang_070_ST_110	70	generated	ST	110	5940	1980	3960	0.843022	145.0	0		/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_070_ST_110/structure.data	/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_070_ST_110/metadata.json	6f3580793fc4f8b2ed9c92b43452eda4ed39bb96c4152d3c97c0c1a9430c20ca	suspicious	"[""central_interface_large_gap_range"",""central_interface_heavy_gap_tail"",""periodic_interface_large_gap_range"",""periodic_interface_heavy_gap_tail""]"	7	5	2.2265861761898975	4.453172352379809	7.013746454998195	7.793051616664663	5.566465440474765	0.0	0.0	3.3398792642848516	5.566465440474749	8.127039543093145	8.906344704759622	5.56646544047477	0.0	0.0	2.361651276120149	2.361651276120149	4.165561306714834	4.453172352379795	0	6	6	2.449489742783178	133.5951705713945	28.339815313441967	23.13936230754858	6	"[""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in y multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in y multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A.""]"				
zhang_071_ST_110	71	generated	ST	110	11304	3768	7536	0.940012	145.0	0		/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_071_ST_110/structure.data	/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_071_ST_110/metadata.json	36d07f90fadf168dbe896ccaeb0e6f3b941a3946f8fbb0e6ad2ea4f9ea65d3e2	suspicious	"[""central_interface_large_gap_range"",""central_interface_heavy_gap_tail"",""periodic_interface_large_gap_range"",""periodic_interface_heavy_gap_tail""]"	11	5	1.247590803891029	5.406226816861164	8.941067427885773	9.356931029182789	8.10934022529176	0.0	0.0	1.4555226045395568	5.822090418158171	8.941067427885763	9.980726431128296	8.52520382658874	0.0	0.0	2.361651276120142	2.3616512761201403	1.247590803891029	3.435597183287627	0	86	86	9.273618495495704	143.05707884617243	50.578315274433564	23.13936230754858	4	"[""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A.""]"				
zhang_072_ST_110	72	generated	ST	110	6624	2208	4416	0.857254	155.0	0		/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_072_ST_110/structure.data	/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_072_ST_110/metadata.json	7a9c00823d306cb5cd06edf7a85c60adeb26f83ed76618656ae75b3b6688d9a8	suspicious	"[""central_interface_large_gap_range"",""central_interface_heavy_gap_tail"",""periodic_interface_large_gap_range"",""periodic_interface_heavy_gap_tail""]"	7	5	1.9841839484222419	4.960459871055605	8.664269908110446	9.590222417374157	7.606038468951915	0.0	0.0	2.3148812731592723	6.6139464947407856	9.226455360163403	9.920919742111188	7.606038468951915	0.0	0.0	2.3616512761201416	2.361651276120129	1.9841839484222419	4.2220608067485506	0	34	34	5.830951894845301	134.9245084927123	31.80201163448627	23.13936230754858	4	"[""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A.""]"				
zhang_073_ST_110	73	generated	ST	110	4428	1476	2952	0.830279	140.301	0		/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_073_ST_110/structure.data	/home/frenjc/projects/GBOpt/results/phase_a_geometry_audit/zhang_073_ST_110/metadata.json	bf0a5725e3319854648005a8aaf9535a1f687347b0bb263db82fb6e8e6ab823a	suspicious	"[""central_interface_large_gap_range"",""central_interface_heavy_gap_tail"",""periodic_interface_large_gap_range"",""central_interface_severe_overlap""]"	5	5	0.935353283367256	4.676766416836223	9.072926848662275	9.353532833672453	8.418179550305197	0.0	0.0	1.4030299250508707	6.079796341887095	8.231108893631744	8.418179550305197	7.015149625254327	0.0	0.0	2.36165127612015	2.3616512761201482	0.9353532833672631	3.546333721979221	0	34	34	5.830951894845301	127.20804653794508	22.48741808211872	23.13936230754858	4	"[""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A."",""UserWarning: Recommended repeat factor is at least 2."",""UserWarning: Commensurate repeat pair in z multiplied by 3 to satisfy the minimum in-plane dimension cutoff of 22 A.""]"				
