Crystalline OU atoms

15840 atoms
2 atom types
0.000000000000 232.931139146315 xlo xhi
0.000000000000 33.620713972193 ylo yhi
0.000000000000 28.339815313442 zlo zhi

Atoms

1 1 2.400000000000 7.662208524550 0.884755630847 0.000000000000
2 1 2.400000000000 5.874359868822 33.178336156769 3.148868368160
3 1 2.400000000000 9.705464131096 -0.000000000000 3.148868368160
4 1 2.400000000000 7.406801573732 3.096644707965 3.148868368160
5 2 -1.200000000000 7.662208524550 0.884755630847 2.361651276120
6 2 -1.200000000000 7.917615475368 32.293580525922 3.936085460200
7 2 -1.200000000000 5.618952918003 1.769511261694 3.936085460200
8 2 -1.200000000000 5.874359868822 33.178336156769 5.510519644280
9 2 -1.200000000000 9.450057180278 2.211889077118 3.936085460200
10 2 -1.200000000000 9.705464131096 -0.000000000000 5.510519644280
11 2 -1.200000000000 7.406801573732 3.096644707965 5.510519644280
12 2 -1.200000000000 7.662208524550 0.884755630847 7.084953828360
13 1 2.400000000000 3.064883409820 7.078045046777 0.000000000000
14 1 2.400000000000 1.277034754092 5.750911600507 3.148868368160
15 1 2.400000000000 5.108139016367 6.193289415930 3.148868368160
16 1 2.400000000000 2.809476459002 9.289934123895 3.148868368160
17 2 -1.200000000000 3.064883409820 7.078045046777 2.361651276120
18 2 -1.200000000000 3.320290360638 4.866155969659 3.936085460200
19 2 -1.200000000000 1.021627803273 7.962800677625 3.936085460200
20 2 -1.200000000000 1.277034754092 5.750911600507 5.510519644280
21 2 -1.200000000000 4.852732065548 8.405178493048 3.936085460200
22 2 -1.200000000000 5.108139016367 6.193289415930 5.510519644280
23 2 -1.200000000000 2.809476459002 9.289934123895 5.510519644280
24 2 -1.200000000000 3.064883409820 7.078045046777 7.084953828360
25 1 2.400000000000 3.575697311457 2.654266892542 3.148868368160
26 1 2.400000000000 1.787848655728 1.327133446271 6.297736736320
27 1 2.400000000000 5.618952918003 1.769511261694 6.297736736320
28 1 2.400000000000 3.320290360638 4.866155969659 6.297736736320
29 2 -1.200000000000 3.575697311457 2.654266892542 5.510519644280
30 2 -1.200000000000 3.831104262275 0.442377815424 7.084953828360
31 2 -1.200000000000 1.532441704910 3.539022523389 7.084953828360
32 2 -1.200000000000 1.787848655728 1.327133446271 8.659388012441
